110_110_accumulated_energy,110_400_accumulated_energy,350_110_accumulated_energy
65030.0,65030.0,65030.0
65100.0,65100.0,65100.0
65170.0,65170.0,65170.0
65240.0,65240.0,65240.0
65310.0,65310.0,65310.0
65380.0,65380.0,65380.0
65450.0,65450.0,65450.0
65520.0,65520.0,65520.0
65590.0,65590.0,65590.0
65660.0,65660.0,65660.0
65730.0,65730.0,65730.0
65800.0,65800.0,65800.0
65870.0,65870.0,65870.0
65940.0,65940.0,65940.0
66010.0,66010.0,66010.0
66080.0,66080.0,66080.0
66150.0,66150.0,66150.0
66220.0,66220.0,66220.0
66290.0,66290.0,66290.0
66360.0,66360.0,66360.0
66430.0,66430.0,66430.0
66500.0,66500.0,66500.0
66570.0,66570.0,66570.0
66640.0,66640.0,66640.0
66710.0,66710.0,66710.0
66780.0,66780.0,66780.0
66850.0,66850.0,66850.0
66920.0,66920.0,66920.0
66990.0,66990.0,66990.0
67060.0,67060.0,67060.0
67130.0,67130.0,67130.0
67200.0,67200.0,67200.0
67270.0,67270.0,67270.0
67340.0,67340.0,67340.0
67410.0,67410.0,67410.0
67480.0,67480.0,67480.0
67550.0,67550.0,67550.0
67620.0,67620.0,67620.0
67690.0,67690.0,67690.0
67760.0,67760.0,67760.0
67830.0,67830.0,67830.0
67900.0,67900.0,67900.0
67970.0,67970.0,67970.0
68040.0,68040.0,68040.0
68110.0,68110.0,68110.0
68180.0,68180.0,68180.0
68250.0,68250.0,68250.0
68320.0,68320.0,68320.0
68390.0,68390.0,68390.0
68460.0,68460.0,68460.0
68530.0,68530.0,68530.0
68600.0,68600.0,68600.0
68670.0,68670.0,68670.0
68740.0,68740.0,68740.0
68810.0,68810.0,68810.0
68880.0,68880.0,68880.0
68950.0,68950.0,68950.0
69020.0,69020.0,69020.0
69090.0,69090.0,69090.0
69160.0,69160.0,69160.0
69230.0,69230.0,69230.0
69300.0,69300.0,69300.0
69370.0,69370.0,69370.0
69440.0,69440.0,69440.0
69510.0,69510.0,69510.0
69580.0,69580.0,69580.0
69650.0,69650.0,69650.0
69720.0,69720.0,69720.0
69790.0,69790.0,69790.0
69860.0,69860.0,69860.0
69930.0,69930.0,69930.0
70000.0,70000.0,70000.0
70070.0,70070.0,70070.0
70140.0,70140.0,70140.0
70210.0,70210.0,70210.0
70280.0,70280.0,70280.0
70350.0,70350.0,70350.0
70420.0,70420.0,70420.0
70490.0,70490.0,70490.0
70560.0,70560.0,70560.0
70630.0,70630.0,70630.0
70700.0,70700.0,70700.0
70770.0,70770.0,70770.0
70840.0,70840.0,70840.0
70910.0,70910.0,70910.0
70980.0,70980.0,70980.0
71050.0,71050.0,71050.0
71120.0,71120.0,71120.0
71190.0,71190.0,71190.0
71260.0,71260.0,71260.0
71330.0,71330.0,71330.0
71400.0,71400.0,71400.0
71470.0,71470.0,71470.0
71540.0,71540.0,71540.0
71610.0,71610.0,71610.0
71680.0,71680.0,71680.0
71750.0,71750.0,71750.0
71820.0,71820.0,71820.0
71890.0,71890.0,71890.0
71960.0,71960.0,71960.0
72030.0,72030.0,72030.0
72100.0,72100.0,72100.0
72170.0,72170.0,72170.0
72240.0,72240.0,72240.0
72310.0,72310.0,72310.0
72380.0,72380.0,72380.0
72450.0,72450.0,72450.0
72520.0,72520.0,72520.0
72590.0,72590.0,72590.0
72660.0,72660.0,72660.0
72730.0,72730.0,72730.0
72800.0,72800.0,72800.0
72870.0,72870.0,72870.0
72940.0,72940.0,72940.0
73010.0,73010.0,73010.0
73080.0,73080.0,73080.0
73150.0,73150.0,73150.0
73220.0,73220.0,73220.0
73290.0,73290.0,73290.0
73360.0,73360.0,73360.0
73430.0,73430.0,73430.0
73500.0,73500.0,73500.0
73570.0,73570.0,73570.0
73640.0,73640.0,73640.0
73710.0,73710.0,73710.0
73780.0,73780.0,73780.0
73850.0,73850.0,73850.0
73920.0,73920.0,73920.0
73990.0,73990.0,73990.0
74060.0,74060.0,74060.0
74130.0,74130.0,74130.0
74200.0,74200.0,74200.0
74270.0,74270.0,74270.0
74340.0,74340.0,74340.0
74410.0,74410.0,74410.0
74480.0,74480.0,74480.0
74550.0,74550.0,74550.0
74620.0,74620.0,74620.0
74690.0,74690.0,74690.0
74760.0,74760.0,74760.0
74830.0,74830.0,74830.0
74900.0,74900.0,74900.0
74970.0,74970.0,74970.0
75040.0,75040.0,75040.0
75110.0,75110.0,75110.0
75180.0,75180.0,75180.0
75250.0,75250.0,75250.0
75320.0,75320.0,75320.0
75390.0,75390.0,75390.0
75460.0,75460.0,75460.0
75530.0,75530.0,75530.0
75600.0,75600.0,75600.0
75670.0,75670.0,75670.0
75740.0,75740.0,75740.0
75810.0,75810.0,75810.0
75880.0,75880.0,75880.0
75950.0,75950.0,75950.0
76020.0,76020.0,76020.0
76090.0,76090.0,76090.0
76160.0,76160.0,76160.0
76230.0,76230.0,76230.0
76300.0,76300.0,76300.0
76370.0,76370.0,76370.0
76440.0,76440.0,76440.0
76510.0,76510.0,76510.0
76580.0,76580.0,76580.0
76650.0,76650.0,76650.0
76720.0,76720.0,76720.0
76790.0,76790.0,76790.0
76860.0,76860.0,76860.0
76930.0,76930.0,76930.0
77000.0,77000.0,77000.0
77070.0,77070.0,77070.0
77140.0,77140.0,77140.0
77210.0,77210.0,77210.0
77280.0,77280.0,77280.0
77350.0,77350.0,77350.0
77420.0,77420.0,77420.0
77490.0,77490.0,77490.0
77560.0,77560.0,77560.0
77630.0,77630.0,77630.0
77700.0,77700.0,77700.0
77770.0,77770.0,77770.0
77840.0,77840.0,77840.0
77910.0,77910.0,77910.0
77980.0,77980.0,77980.0
78050.0,78050.0,78050.0
78120.0,78120.0,78120.0
78190.0,78190.0,78190.0
78260.0,78260.0,78260.0
78330.0,78330.0,78330.0
78400.0,78400.0,78400.0
78470.0,78470.0,78470.0
78540.0,78540.0,78540.0
78610.0,78610.0,78610.0
78680.0,78680.0,78680.0
78750.0,78750.0,78750.0
78820.0,78820.0,78820.0
78890.0,78890.0,78890.0
78960.0,78960.0,78960.0
79030.0,79030.0,79030.0
79100.0,79100.0,79100.0
79170.0,79170.0,79170.0
79240.0,79240.0,79240.0
79310.0,79310.0,79310.0
79380.0,79380.0,79380.0
79450.0,79450.0,79450.0
79520.0,79520.0,79520.0
79590.0,79590.0,79590.0
79660.0,79660.0,79660.0
79730.0,79730.0,79730.0
79800.0,79800.0,79800.0
79870.0,79870.0,79870.0
79940.0,79940.0,79940.0
80010.0,80010.0,80010.0
80080.0,80080.0,80080.0
80150.0,80150.0,80150.0
80220.0,80220.0,80220.0
80290.0,80290.0,80290.0
80360.0,80360.0,80360.0
80430.0,80430.0,80430.0
80500.0,80500.0,80500.0
80570.0,80570.0,80570.0
80640.0,80640.0,80640.0
80710.0,80710.0,80710.0
80780.0,80780.0,80780.0
80850.0,80850.0,80850.0
80920.0,80920.0,80920.0
80990.0,80990.0,80990.0
81060.0,81060.0,81060.0
81130.0,81130.0,81130.0
81200.0,81200.0,81200.0
81270.0,81270.0,81270.0
81340.0,81340.0,81340.0
81410.0,81410.0,81410.0
81480.0,81480.0,81480.0
81550.0,81550.0,81550.0
81620.0,81620.0,81620.0
81690.0,81690.0,81690.0
81760.0,81760.0,81760.0
81830.0,81830.0,81830.0
81900.0,81900.0,81900.0
81970.0,81970.0,81970.0
82040.0,82040.0,82040.0
82110.0,82110.0,82110.0
82180.0,82180.0,82180.0
82250.0,82250.0,82250.0
82320.0,82320.0,82320.0
82390.0,82390.0,82390.0
82460.0,82460.0,82460.0
82530.0,82530.0,82530.0
82600.0,82600.0,82600.0
82670.0,82670.0,82670.0
82740.0,82740.0,82740.0
82810.0,82810.0,82810.0
82880.0,82880.0,82880.0
82950.0,82950.0,82950.0
83020.0,83020.0,83020.0
83090.0,83090.0,83090.0
83160.0,83160.0,83160.0
83230.0,83230.0,83230.0
83300.0,83300.0,83300.0
83370.0,83370.0,83370.0
83440.0,83440.0,83440.0
83510.0,83510.0,83510.0
83580.0,83580.0,83580.0
83650.0,83650.0,83650.0
83720.0,83720.0,83720.0
83790.0,83790.0,83790.0
83860.0,83860.0,83860.0
83930.0,83930.0,83930.0
84000.0,84000.0,84000.0
84070.0,84070.0,84070.0
84140.0,84140.0,84140.0
84210.0,84210.0,84210.0
84280.0,84280.0,84280.0
84350.0,84350.0,84350.0
84420.0,84420.0,84420.0
84490.0,84490.0,84490.0
84560.0,84560.0,84560.0
84630.0,84630.0,84630.0
84700.0,84700.0,84700.0
84770.0,84770.0,84770.0
84840.0,84840.0,84840.0
84910.0,84910.0,84910.0
84980.0,84980.0,84980.0
85050.0,85050.0,85050.0
85120.0,85120.0,85120.0
85190.0,85190.0,85190.0
85260.0,85260.0,85260.0
85330.0,85330.0,85330.0
85400.0,85400.0,85400.0
85470.0,85470.0,85470.0
85540.0,85540.0,85540.0
85610.0,85610.0,85610.0
85680.0,85680.0,85680.0
85750.0,85750.0,85750.0
85820.0,85820.0,85820.0
85890.0,85890.0,85890.0
85960.0,85960.0,85960.0
86030.0,86030.0,86030.0
86100.0,86100.0,86100.0
86170.0,86170.0,86170.0
86240.0,86240.0,86240.0
86310.0,86310.0,86310.0
86380.0,86380.0,86380.0
86450.0,86450.0,86450.0
86520.0,86520.0,86520.0
86590.0,86590.0,86590.0
86660.0,86660.0,86660.0
86730.0,86730.0,86730.0
86800.0,86800.0,86800.0
86870.0,86870.0,86870.0
86940.0,86940.0,86940.0
87010.0,87010.0,87010.0
87080.0,87080.0,87080.0
87150.0,87150.0,87150.0
87220.0,87220.0,87220.0
87290.0,87290.0,87290.0
87360.0,87360.0,87360.0
87430.0,87430.0,87430.0
87500.0,87500.0,87500.0
87570.0,87570.0,87570.0
87640.0,87640.0,87640.0
87710.0,87710.0,87710.0
87780.0,87780.0,87780.0
87850.0,87850.0,87850.0
87920.0,87920.0,87920.0
87990.0,87990.0,87990.0
88060.0,88060.0,88060.0
88130.0,88130.0,88130.0
88200.0,88200.0,88200.0
88270.0,88270.0,88270.0
88340.0,88340.0,88340.0
88410.0,88410.0,88410.0
88480.0,88480.0,88480.0
88550.0,88550.0,88550.0
88620.0,88620.0,88620.0
88690.0,88690.0,88690.0
88760.0,88760.0,88760.0
88830.0,88830.0,88830.0
88900.0,88900.0,88900.0
88970.0,88970.0,88970.0
89040.0,89040.0,89040.0
89110.0,89110.0,89110.0
89180.0,89180.0,89180.0
89250.0,89250.0,89250.0
89320.0,89320.0,89320.0
89390.0,89390.0,89390.0
89460.0,89460.0,89460.0
89530.0,89530.0,89530.0
89600.0,89600.0,89600.0
89670.0,89670.0,89670.0
89740.0,89740.0,89740.0
89810.0,89810.0,89810.0
89880.0,89880.0,89880.0
89950.0,89950.0,89950.0
90020.0,90020.0,90020.0
90090.0,90090.0,90090.0
90160.0,90160.0,90160.0
90230.0,90230.0,90230.0
90300.0,90300.0,90300.0
90370.0,90370.0,90370.0
90440.0,90440.0,90440.0
90510.0,90510.0,90510.0
90580.0,90580.0,90580.0
90650.0,90650.0,90650.0
90720.0,90720.0,90720.0
90790.0,90790.0,90790.0
90860.0,90860.0,90860.0
90930.0,90930.0,90930.0
91000.0,91000.0,91000.0
91070.0,91070.0,91070.0
91140.0,91140.0,91140.0
91210.0,91210.0,91210.0
91280.0,91280.0,91280.0
91350.0,91350.0,91350.0
91420.0,91420.0,91420.0
91490.0,91490.0,91490.0
91560.0,91560.0,91560.0
91630.0,91630.0,91630.0
91700.0,91700.0,91700.0
91770.0,91770.0,91770.0
91840.0,91840.0,91840.0
91910.0,91910.0,91910.0
91980.0,91980.0,91980.0
92050.0,92050.0,92050.0
92120.0,92120.0,92120.0
92190.0,92190.0,92190.0
92260.0,92260.0,92260.0
92330.0,92330.0,92330.0
92400.0,92400.0,92400.0
92470.0,92470.0,92470.0
92540.0,92540.0,92540.0
92610.0,92610.0,92610.0
92680.0,92680.0,92680.0
92750.0,92750.0,92750.0
92820.0,92820.0,92820.0
92890.0,92890.0,92890.0
92960.0,92960.0,92960.0
93030.0,93030.0,93030.0
93100.0,93100.0,93100.0
93170.0,93170.0,93170.0
93240.0,93240.0,93240.0
93310.0,93310.0,93310.0
93380.0,93380.0,93380.0
93450.0,93450.0,93450.0
93520.0,93520.0,93520.0
93590.0,93590.0,93590.0
93660.0,93660.0,93660.0
93730.0,93730.0,93730.0
93800.0,93800.0,93800.0
93870.0,93870.0,93870.0
93940.0,93940.0,93940.0
94010.0,94010.0,94010.0
94080.0,94080.0,94080.0
94150.0,94150.0,94150.0
94220.0,94220.0,94220.0
94290.0,94290.0,94290.0
94360.0,94360.0,94360.0
94430.0,94430.0,94430.0
94500.0,94500.0,94500.0
94570.0,94570.0,94570.0
94640.0,94640.0,94640.0
94710.0,94710.0,94710.0
94780.0,94780.0,94780.0
94850.0,94850.0,94850.0
94920.0,94920.0,94920.0
94990.0,94990.0,94990.0
95060.0,95060.0,95060.0
95130.0,95130.0,95130.0
95200.0,95200.0,95200.0
95270.0,95270.0,95270.0
95340.0,95340.0,95340.0
95410.0,95410.0,95410.0
95480.0,95480.0,95480.0
95550.0,95550.0,95550.0
95620.0,95620.0,95620.0
95690.0,95690.0,95690.0
95760.0,95760.0,95760.0
95830.0,95830.0,95830.0
95900.0,95900.0,95900.0
95970.0,95970.0,95970.0
96040.0,96040.0,96040.0
96110.0,96110.0,96110.0
96180.0,96180.0,96180.0
96250.0,96250.0,96250.0
96320.0,96320.0,96320.0
96390.0,96390.0,96390.0
96460.0,96460.0,96460.0
96530.0,96530.0,96530.0
96600.0,96600.0,96600.0
96670.0,96670.0,96670.0
96740.0,96740.0,96740.0
96810.0,96810.0,96810.0
96880.0,96880.0,96880.0
96950.0,96950.0,96950.0
97020.0,97020.0,97020.0
97090.0,97090.0,97090.0
97160.0,97160.0,97160.0
97230.0,97230.0,97230.0
97300.0,97300.0,97300.0
97370.0,97370.0,97370.0
97440.0,97440.0,97440.0
97510.0,97510.0,97510.0
97580.0,97580.0,97580.0
97650.0,97650.0,97650.0
97720.0,97720.0,97720.0
97790.0,97790.0,97790.0
97860.0,97860.0,97860.0
97930.0,97930.0,97930.0
98000.0,98000.0,98000.0
98070.0,98070.0,98070.0
98140.0,98140.0,98140.0
98210.0,98210.0,98210.0
98280.0,98280.0,98280.0
98350.0,98350.0,98350.0
98420.0,98420.0,98420.0
98490.0,98490.0,98490.0
98560.0,98560.0,98560.0
98630.0,98630.0,98630.0
98700.0,98700.0,98700.0
98770.0,98770.0,98770.0
98840.0,98840.0,98840.0
98910.0,98910.0,98910.0
98980.0,98980.0,98980.0
99050.0,99050.0,99050.0
99120.0,99120.0,99120.0
99190.0,99190.0,99190.0
99260.0,99260.0,99260.0
99330.0,99330.0,99330.0
99400.0,99400.0,99400.0
99470.0,99470.0,99470.0
99540.0,99540.0,99540.0
99610.0,99610.0,99610.0
99680.0,99680.0,99680.0
99750.0,99750.0,99750.0
99820.0,99820.0,99820.0
99890.0,99890.0,99890.0
99960.0,99960.0,99960.0
100030.0,100030.0,100030.0
100100.0,100100.0,100100.0
100170.0,100170.0,100170.0
100240.0,100240.0,100240.0
100310.0,100310.0,100310.0
100380.0,100380.0,100380.0
100450.0,100450.0,100450.0
100520.0,100520.0,100520.0
100590.0,100590.0,100590.0
100660.0,100660.0,100660.0
100730.0,100730.0,100730.0
100800.0,100800.0,100800.0
100870.0,100870.0,100870.0
100940.0,100940.0,100940.0
101010.0,101010.0,101010.0
101080.0,101080.0,101080.0
101150.0,101150.0,101150.0
101220.0,101220.0,101220.0
101290.0,101290.0,101290.0
101360.0,101360.0,101360.0
101430.0,101430.0,101430.0
101500.0,101500.0,101500.0
101570.0,101570.0,101570.0
101640.0,101640.0,101640.0
101710.0,101710.0,101710.0
101780.0,101780.0,101780.0
101850.0,101850.0,101850.0
101920.0,101920.0,101920.0
101990.0,101990.0,101990.0
102060.0,102060.0,102060.0
102130.0,102130.0,102130.0
102200.0,102200.0,102200.0
102270.0,102270.0,102270.0
102340.0,102340.0,102340.0
102410.0,102410.0,102410.0
102480.0,102480.0,102480.0
102550.0,102550.0,102550.0
102620.0,102620.0,102620.0
102690.0,102690.0,102690.0
102760.0,102760.0,102760.0
102830.0,102830.0,102830.0
102900.0,102900.0,102900.0
102970.0,102970.0,102970.0
103040.0,103040.0,103040.0
103110.0,103110.0,103110.0
103180.0,103180.0,103180.0
103250.0,103250.0,103250.0
103320.0,103320.0,103320.0
103390.0,103390.0,103390.0
103460.0,103460.0,103460.0
103530.0,103530.0,103530.0
103600.0,103600.0,103600.0
103670.0,103670.0,103670.0
103740.0,103740.0,103740.0
103810.0,103810.0,103810.0
103880.0,103880.0,103880.0
103950.0,103950.0,103950.0
104020.0,104020.0,104020.0
104090.0,104090.0,104090.0
104160.0,104160.0,104160.0
104230.0,104230.0,104230.0
104300.0,104300.0,104300.0
104370.0,104370.0,104370.0
104440.0,104440.0,104440.0
104510.0,104510.0,104510.0
104580.0,104580.0,104580.0
104650.0,104650.0,104650.0
104720.0,104720.0,104720.0
104790.0,104790.0,104790.0
104860.0,104860.0,104860.0
104930.0,104930.0,104930.0
105000.0,105000.0,105000.0
105070.0,105070.0,105070.0
105140.0,105140.0,105140.0
105210.0,105210.0,105210.0
105280.0,105280.0,105280.0
105350.0,105350.0,105350.0
105420.0,105420.0,105420.0
105490.0,105490.0,105490.0
105560.0,105560.0,105560.0
105630.0,105630.0,105630.0
105700.0,105700.0,105700.0
105770.0,105770.0,105770.0
105840.0,105840.0,105840.0
105910.0,105910.0,105910.0
105980.0,105980.0,105980.0
106050.0,106050.0,106050.0
106120.0,106120.0,106120.0
106190.0,106190.0,106190.0
106260.0,106260.0,106260.0
106330.0,106330.0,106330.0
106400.0,106400.0,106400.0
106470.0,106470.0,106470.0
106540.0,106540.0,106540.0
106610.0,106610.0,106610.0
106680.0,106680.0,106680.0
106750.0,106750.0,106750.0
106820.0,106820.0,106820.0
106890.0,106890.0,106890.0
106960.0,106960.0,106960.0
107030.0,107030.0,107030.0
107100.0,107100.0,107100.0
107170.0,107170.0,107170.0
107240.0,107240.0,107240.0
107310.0,107310.0,107310.0
107380.0,107380.0,107380.0
107450.0,107450.0,107450.0
107520.0,107520.0,107520.0
107590.0,107590.0,107590.0
107660.0,107660.0,107660.0
107730.0,107730.0,107730.0
107800.0,107800.0,107800.0
107870.0,107870.0,107870.0
107940.0,107940.0,107940.0
108010.0,108010.0,108010.0
108080.0,108080.0,108080.0
108150.0,108150.0,108150.0
108220.0,108220.0,108220.0
108290.0,108290.0,108290.0
108360.0,108360.0,108360.0
108430.0,108430.0,108430.0
108500.0,108500.0,108500.0
108570.0,108570.0,108570.0
108640.0,108640.0,108640.0
108710.0,108710.0,108710.0
108780.0,108780.0,108780.0
108850.0,108850.0,108850.0
108920.0,108920.0,108920.0
108990.0,108990.0,108990.0
109060.0,109060.0,109060.0
109130.0,109130.0,109130.0
109200.0,109200.0,109200.0
109270.0,109270.0,109270.0
109340.0,109340.0,109340.0
109410.0,109410.0,109410.0
109480.0,109480.0,109480.0
109550.0,109550.0,109550.0
109620.0,109620.0,109620.0
109690.0,109690.0,109690.0
109760.0,109760.0,109760.0
109830.0,109830.0,109830.0
109900.0,109900.0,109900.0
109970.0,109970.0,109970.0
110040.0,110040.0,110040.0
110110.0,110110.0,110110.0
110180.0,110180.0,110180.0
110250.0,110250.0,110250.0
110320.0,110320.0,110320.0
110390.0,110390.0,110390.0
110460.0,110460.0,110460.0
110530.0,110530.0,110530.0
110600.0,110600.0,110600.0
110670.0,110670.0,110670.0
110740.0,110740.0,110740.0
110810.0,110810.0,110810.0
110880.0,110880.0,110880.0
110950.0,110950.0,110950.0
111020.0,111020.0,111020.0
111090.0,111090.0,111090.0
111160.0,111160.0,111160.0
111230.0,111230.0,111230.0
111300.0,111300.0,111300.0
111370.0,111370.0,111370.0
111440.0,111440.0,111440.0
111510.0,111510.0,111510.0
111580.0,111580.0,111580.0
111650.0,111650.0,111650.0
111720.0,111720.0,111720.0
111790.0,111790.0,111790.0
111860.0,111860.0,111860.0
111930.0,111930.0,111930.0
112000.0,112000.0,112000.0
112070.0,112070.0,112070.0
112140.0,112140.0,112140.0
112210.0,112210.0,112210.0
112280.0,112280.0,112280.0
112350.0,112350.0,112350.0
112420.0,112420.0,112420.0
112490.0,112490.0,112490.0
112560.0,112560.0,112560.0
112630.0,112630.0,112630.0
112700.0,112700.0,112700.0
112770.0,112770.0,112770.0
112840.0,112840.0,112840.0
112910.0,112910.0,112910.0
112980.0,112980.0,112980.0
113050.0,113050.0,113050.0
113120.0,113120.0,113120.0
113190.0,113190.0,113190.0
113260.0,113260.0,113260.0
113330.0,113330.0,113330.0
113400.0,113400.0,113400.0
113470.0,113470.0,113470.0
113540.0,113540.0,113540.0
113610.0,113610.0,113610.0
113680.0,113680.0,113680.0
113750.0,113750.0,113750.0
113820.0,113820.0,113820.0
113890.0,113890.0,113890.0
113960.0,113960.0,113960.0
114030.0,114030.0,114030.0
114100.0,114100.0,114100.0
114170.0,114170.0,114170.0
114240.0,114240.0,114240.0
114310.0,114310.0,114310.0
114380.0,114380.0,114380.0
114450.0,114450.0,114450.0
114520.0,114520.0,114520.0
114590.0,114590.0,114590.0
114660.0,114660.0,114660.0
114730.0,114730.0,114730.0
114800.0,114800.0,114800.0
114870.0,114870.0,114870.0
114940.0,114940.0,114940.0
115010.0,115010.0,115010.0
115080.0,115080.0,115080.0
115150.0,115150.0,115150.0
115220.0,115220.0,115220.0
115290.0,115290.0,115290.0
115360.0,115360.0,115360.0
115430.0,115430.0,115430.0
115500.0,115500.0,115500.0
115570.0,115570.0,115570.0
115640.0,115640.0,115640.0
115710.0,115710.0,115710.0
115780.0,115780.0,115780.0
115850.0,115850.0,115850.0
115920.0,115920.0,115920.0
115990.0,115990.0,115990.0
116060.0,116060.0,116060.0
116130.0,116130.0,116130.0
116200.0,116200.0,116200.0
116270.0,116270.0,116270.0
116340.0,116340.0,116340.0
116410.0,116410.0,116410.0
116480.0,116480.0,116480.0
116550.0,116550.0,116550.0
116620.0,116620.0,116620.0
116690.0,116690.0,116690.0
116760.0,116760.0,116760.0
116830.0,116830.0,116830.0
116900.0,116900.0,116900.0
116970.0,116970.0,116970.0
117040.0,117040.0,117040.0
117110.0,117110.0,117110.0
117180.0,117180.0,117180.0
117250.0,117250.0,117250.0
117320.0,117320.0,117320.0
117390.0,117390.0,117390.0
117460.0,117460.0,117460.0
117530.0,117530.0,117530.0
117600.0,117600.0,117600.0
117670.0,117670.0,117670.0
117740.0,117740.0,117740.0
117810.0,117810.0,117810.0
117880.0,117880.0,117880.0
117950.0,117950.0,117950.0
118020.0,118020.0,118020.0
118090.0,118090.0,118090.0
118160.0,118160.0,118160.0
118230.0,118230.0,118230.0
118300.0,118300.0,118300.0
118370.0,118370.0,118370.0
118440.0,118440.0,118440.0
118510.0,118510.0,118510.0
118580.0,118580.0,118580.0
118650.0,118650.0,118650.0
118720.0,118720.0,118720.0
118790.0,118790.0,118790.0
118860.0,118860.0,118860.0
118930.0,118930.0,118930.0
119000.0,119000.0,119000.0
119070.0,119070.0,119070.0
119140.0,119140.0,119140.0
119210.0,119210.0,119210.0
119280.0,119280.0,119280.0
119350.0,119350.0,119350.0
119420.0,119420.0,119420.0
119490.0,119490.0,119490.0
119560.0,119560.0,119560.0
119630.0,119630.0,119630.0
119700.0,119700.0,119700.0
119770.0,119770.0,119770.0
119840.0,119840.0,119840.0
119910.0,119910.0,119910.0
119980.0,119980.0,119980.0
120050.0,120050.0,120050.0
120120.0,120120.0,120120.0
120190.0,120190.0,120190.0
120260.0,120260.0,120260.0
120330.0,120330.0,120330.0
120400.0,120400.0,120400.0
120470.0,120470.0,120470.0
120540.0,120540.0,120540.0
120610.0,120610.0,120610.0
120680.0,120680.0,120680.0
120750.0,120750.0,120750.0
120820.0,120820.0,120820.0
120890.0,120890.0,120890.0
120960.0,120960.0,120960.0
121030.0,121030.0,121030.0
121100.0,121100.0,121100.0
121170.0,121170.0,121170.0
121240.0,121240.0,121240.0
121310.0,121310.0,121310.0
121380.0,121380.0,121380.0
121450.0,121450.0,121450.0
121520.0,121520.0,121520.0
121590.0,121590.0,121590.0
121660.0,121660.0,121660.0
121730.0,121730.0,121730.0
121800.0,121800.0,121800.0
121870.0,121870.0,121870.0
121940.0,121940.0,121940.0
122010.0,122010.0,122010.0
122080.0,122080.0,122080.0
122150.0,122150.0,122150.0
122220.0,122220.0,122220.0
122290.0,122290.0,122290.0
122360.0,122360.0,122360.0
122430.0,122430.0,122430.0
122500.0,122500.0,122500.0
122570.0,122570.0,122570.0
122640.0,122640.0,122640.0
122710.0,122710.0,122710.0
122780.0,122780.0,122780.0
122850.0,122850.0,122850.0
122920.0,122920.0,122920.0
122990.0,122990.0,122990.0
123060.0,123060.0,123060.0
123130.0,123130.0,123130.0
123200.0,123200.0,123200.0
123270.0,123270.0,123270.0
123340.0,123340.0,123340.0
123410.0,123410.0,123410.0
123480.0,123480.0,123480.0
123550.0,123550.0,123550.0
123620.0,123620.0,123620.0
123690.0,123690.0,123690.0
123760.0,123760.0,123760.0
123830.0,123830.0,123830.0
123900.0,123900.0,123900.0
123970.0,123970.0,123970.0
124040.0,124040.0,124040.0
124110.0,124110.0,124110.0
124180.0,124180.0,124180.0
124250.0,124250.0,124250.0
124320.0,124320.0,124320.0
124390.0,124390.0,124390.0
124460.0,124460.0,124460.0
124530.0,124530.0,124530.0
124600.0,124600.0,124600.0
124670.0,124670.0,124670.0
124740.0,124740.0,124740.0
124810.0,124810.0,124810.0
124880.0,124880.0,124880.0
124950.0,124950.0,124950.0
125020.0,125020.0,125020.0
125090.0,125090.0,125090.0
125160.0,125160.0,125160.0
125230.0,125230.0,125230.0
125300.0,125300.0,125300.0
125370.0,125370.0,125370.0
125440.0,125440.0,125440.0
125510.0,125510.0,125510.0
125580.0,125580.0,125580.0
125650.0,125650.0,125650.0
125720.0,125720.0,125720.0
125790.0,125790.0,125790.0
125860.0,125860.0,125860.0
125930.0,125930.0,125930.0
126000.0,126000.0,126000.0
126070.0,126070.0,126070.0
126140.0,126140.0,126140.0
126210.0,126210.0,126210.0
126280.0,126280.0,126280.0
126350.0,126350.0,126350.0
126420.0,126420.0,126420.0
126490.0,126490.0,126490.0
126560.0,126560.0,126560.0
126630.0,126630.0,126630.0
126700.0,126700.0,126700.0
126770.0,126770.0,126770.0
126840.0,126840.0,126840.0
126910.0,126910.0,126910.0
126980.0,126980.0,126980.0
127050.0,127050.0,127050.0
127120.0,127120.0,127120.0
127190.0,127190.0,127190.0
127260.0,127260.0,127260.0
127330.0,127330.0,127330.0
127400.0,127400.0,127400.0
127470.0,127470.0,127470.0
127540.0,127540.0,127540.0
127610.0,127610.0,127610.0
127680.0,127680.0,127680.0
127750.0,127750.0,127750.0
127820.0,127820.0,127820.0
127890.0,127890.0,127890.0
127960.0,127960.0,127960.0
128030.0,128030.0,128030.0
128100.0,128100.0,128100.0
128170.0,128170.0,128170.0
128240.0,128240.0,128240.0
128310.0,128310.0,128310.0
128380.0,128380.0,128380.0
128450.0,128450.0,128450.0
128520.0,128520.0,128520.0
128590.0,128590.0,128590.0
128660.0,128660.0,128660.0
128730.0,128730.0,128730.0
128800.0,128800.0,128800.0
