120_90_accumulated_energy,355_90_accumulated_energy,590_90_accumulated_energy,0_295_accumulated_energy,240_295_accumulated_energy,470_295_accumulated_energy,700_295_accumulated_energy,120_500_accumulated_energy,355_500_accumulated_energy,590_500_accumulated_energy
713400.0,713400.0,499380.0,713400.0,713400.0,713400.0,713400.0,499380.0,713400.0,713400.0
713500.0,713500.0,499450.0,713500.0,713500.0,713500.0,713500.0,499450.0,713500.0,713500.0
713600.0,713600.0,499520.0,713600.0,713600.0,713600.0,713600.0,499520.0,713600.0,713600.0
713700.0,713700.0,499590.0,713700.0,713700.0,713700.0,713700.0,499590.0,713700.0,713700.0
713800.0,713800.0,499660.0,713800.0,713800.0,713800.0,713800.0,499660.0,713800.0,713800.0
713900.0,713900.0,499730.0,713900.0,713900.0,713900.0,713900.0,499730.0,713900.0,713900.0
714000.0,714000.0,499800.0,714000.0,714000.0,714000.0,714000.0,499800.0,714000.0,714000.0
714100.0,714100.0,499870.0,714100.0,714100.0,714100.0,714100.0,499870.0,714100.0,714100.0
714200.0,714200.0,499940.0,714200.0,714200.0,714200.0,714200.0,499940.0,714200.0,714200.0
714300.0,714300.0,500010.0,714300.0,714300.0,714300.0,714300.0,500010.0,714300.0,714300.0
714400.0,714400.0,500080.0,714400.0,714400.0,714400.0,714400.0,500080.0,714400.0,714400.0
714500.0,714500.0,500150.0,714500.0,714500.0,714500.0,714500.0,500150.0,714500.0,714500.0
714600.0,714600.0,500220.0,714600.0,714600.0,714600.0,714600.0,500220.0,714600.0,714600.0
714700.0,714700.0,500290.0,714700.0,714700.0,714700.0,714700.0,500290.0,714700.0,714700.0
714800.0,714800.0,500360.0,714800.0,714800.0,714800.0,714800.0,500360.0,714800.0,714800.0
714900.0,714900.0,500430.0,714900.0,714900.0,714900.0,714900.0,500430.0,714900.0,714900.0
715000.0,715000.0,500500.0,715000.0,715000.0,715000.0,715000.0,500500.0,715000.0,715000.0
715100.0,715100.0,500570.0,715100.0,715100.0,715100.0,715100.0,500570.0,715100.0,715100.0
715200.0,715200.0,500640.0,715200.0,715200.0,715200.0,715200.0,500640.0,715200.0,715200.0
715300.0,715300.0,500710.0,715300.0,715300.0,715300.0,715300.0,500710.0,715300.0,715300.0
715400.0,715400.0,500780.0,715400.0,715400.0,715400.0,715400.0,500780.0,715400.0,715400.0
715500.0,715500.0,500850.0,715500.0,715500.0,715500.0,715500.0,500850.0,715500.0,715500.0
715600.0,715600.0,500920.0,715600.0,715600.0,715600.0,715600.0,500920.0,715600.0,715600.0
715700.0,715700.0,500990.0,715700.0,715700.0,715700.0,715700.0,500990.0,715700.0,715700.0
715800.0,715800.0,501060.0,715800.0,715800.0,715800.0,715800.0,501060.0,715800.0,715800.0
715900.0,715900.0,501130.0,715900.0,715900.0,715900.0,715900.0,501130.0,715900.0,715900.0
716000.0,716000.0,501200.0,716000.0,716000.0,716000.0,716000.0,501200.0,716000.0,716000.0
716100.0,716100.0,501270.0,716100.0,716100.0,716100.0,716100.0,501270.0,716100.0,716100.0
716200.0,716200.0,501340.0,716200.0,716200.0,716200.0,716200.0,501340.0,716200.0,716200.0
716300.0,716300.0,501410.0,716300.0,716300.0,716300.0,716300.0,501410.0,716300.0,716300.0
716400.0,716400.0,501480.0,716400.0,716400.0,716400.0,716400.0,501480.0,716400.0,716400.0
716500.0,716500.0,501550.0,716500.0,716500.0,716500.0,716500.0,501550.0,716500.0,716500.0
716600.0,716600.0,501620.0,716600.0,716600.0,716600.0,716600.0,501620.0,716600.0,716600.0
716700.0,716700.0,501690.0,716700.0,716700.0,716700.0,716700.0,501690.0,716700.0,716700.0
716800.0,716800.0,501760.0,716800.0,716800.0,716800.0,716800.0,501760.0,716800.0,716800.0
716900.0,716900.0,501830.0,716900.0,716900.0,716900.0,716900.0,501830.0,716900.0,716900.0
717000.0,717000.0,501900.0,717000.0,717000.0,717000.0,717000.0,501900.0,717000.0,717000.0
717100.0,717100.0,501970.0,717100.0,717100.0,717100.0,717100.0,501970.0,717100.0,717100.0
717200.0,717200.0,502040.0,717200.0,717200.0,717200.0,717200.0,502040.0,717200.0,717200.0
717300.0,717300.0,502110.0,717300.0,717300.0,717300.0,717300.0,502110.0,717300.0,717300.0
717400.0,717400.0,502180.0,717400.0,717400.0,717400.0,717400.0,502180.0,717400.0,717400.0
717500.0,717500.0,502250.0,717500.0,717500.0,717500.0,717500.0,502250.0,717500.0,717500.0
717600.0,717600.0,502320.0,717600.0,717600.0,717600.0,717600.0,502320.0,717600.0,717600.0
717700.0,717700.0,502390.0,717700.0,717700.0,717700.0,717700.0,502390.0,717700.0,717700.0
717800.0,717800.0,502460.0,717800.0,717800.0,717800.0,717800.0,502460.0,717800.0,717800.0
717900.0,717900.0,502530.0,717900.0,717900.0,717900.0,717900.0,502530.0,717900.0,717900.0
718000.0,718000.0,502600.0,718000.0,718000.0,718000.0,718000.0,502600.0,718000.0,718000.0
718100.0,718100.0,502670.0,718100.0,718100.0,718100.0,718100.0,502670.0,718100.0,718100.0
718200.0,718200.0,502740.0,718200.0,718200.0,718200.0,718200.0,502740.0,718200.0,718200.0
718300.0,718300.0,502810.0,718300.0,718300.0,718300.0,718300.0,502810.0,718300.0,718300.0
718400.0,718400.0,502880.0,718400.0,718400.0,718400.0,718400.0,502880.0,718400.0,718400.0
718500.0,718500.0,502950.0,718500.0,718500.0,718500.0,718500.0,502950.0,718500.0,718500.0
718600.0,718600.0,503020.0,718600.0,718600.0,718600.0,718600.0,503020.0,718600.0,718600.0
718700.0,718700.0,503090.0,718700.0,718700.0,718700.0,718700.0,503090.0,718700.0,718700.0
718800.0,718800.0,503160.0,718800.0,718800.0,718800.0,718800.0,503160.0,718800.0,718800.0
718900.0,718900.0,503230.0,718900.0,718900.0,718900.0,718900.0,503230.0,718900.0,718900.0
719000.0,719000.0,503300.0,719000.0,719000.0,719000.0,719000.0,503300.0,719000.0,719000.0
719100.0,719100.0,503370.0,719100.0,719100.0,719100.0,719100.0,503370.0,719100.0,719100.0
719200.0,719200.0,503440.0,719200.0,719200.0,719200.0,719200.0,503440.0,719200.0,719200.0
719300.0,719300.0,503510.0,719300.0,719300.0,719300.0,719300.0,503510.0,719300.0,719300.0
719400.0,719400.0,503580.0,719400.0,719400.0,719400.0,719400.0,503580.0,719400.0,719400.0
719500.0,719500.0,503650.0,719500.0,719500.0,719500.0,719500.0,503650.0,719500.0,719500.0
719600.0,719600.0,503720.0,719600.0,719600.0,719600.0,719600.0,503720.0,719600.0,719600.0
719700.0,719700.0,503790.0,719700.0,719700.0,719700.0,719700.0,503790.0,719700.0,719700.0
719800.0,719800.0,503860.0,719800.0,719800.0,719800.0,719800.0,503860.0,719800.0,719800.0
719900.0,719900.0,503930.0,719900.0,719900.0,719900.0,719900.0,503930.0,719900.0,719900.0
720000.0,719970.0,504000.0,720000.0,720000.0,720000.0,720000.0,504000.0,720000.0,720000.0
720100.0,720040.0,504070.0,720100.0,720100.0,720100.0,720100.0,504070.0,720100.0,720100.0
720200.0,720110.0,504140.0,720200.0,720200.0,720200.0,720200.0,504140.0,720200.0,720200.0
720300.0,720180.0,504210.0,720300.0,720300.0,720300.0,720300.0,504210.0,720300.0,720300.0
720400.0,720250.0,504280.0,720400.0,720400.0,720400.0,720400.0,504280.0,720400.0,720400.0
720500.0,720320.0,504350.0,720500.0,720500.0,720500.0,720500.0,504350.0,720500.0,720500.0
720600.0,720390.0,504420.0,720600.0,720600.0,720600.0,720600.0,504420.0,720600.0,720600.0
720700.0,720460.0,504490.0,720700.0,720700.0,720700.0,720700.0,504490.0,720700.0,720700.0
720800.0,720530.0,504560.0,720800.0,720800.0,720800.0,720800.0,504560.0,720800.0,720800.0
720900.0,720600.0,504630.0,720900.0,720900.0,720900.0,720900.0,504630.0,720900.0,720900.0
721000.0,720670.0,504700.0,721000.0,721000.0,721000.0,721000.0,504700.0,721000.0,721000.0
721100.0,720740.0,504770.0,721100.0,721100.0,721100.0,721100.0,504770.0,721100.0,721100.0
721200.0,720810.0,504840.0,721200.0,721200.0,721200.0,721200.0,504840.0,721200.0,721200.0
721300.0,720880.0,504910.0,721300.0,721300.0,721300.0,721300.0,504910.0,721300.0,721300.0
721400.0,720950.0,504980.0,721400.0,721400.0,721400.0,721400.0,504980.0,721400.0,721400.0
721500.0,721020.0,505050.0,721500.0,721500.0,721500.0,721500.0,505050.0,721500.0,721500.0
721600.0,721090.0,505120.0,721600.0,721600.0,721600.0,721600.0,505120.0,721600.0,721600.0
721700.0,721160.0,505190.0,721700.0,721700.0,721700.0,721700.0,505190.0,721700.0,721700.0
721800.0,721230.0,505260.0,721800.0,721800.0,721800.0,721800.0,505260.0,721800.0,721800.0
721900.0,721300.0,505330.0,721900.0,721900.0,721900.0,721900.0,505330.0,721900.0,721900.0
722000.0,721370.0,505400.0,722000.0,722000.0,722000.0,722000.0,505400.0,722000.0,722000.0
722100.0,721440.0,505470.0,722100.0,722100.0,722100.0,722100.0,505470.0,722100.0,722100.0
722200.0,721510.0,505540.0,722200.0,722200.0,722200.0,722200.0,505540.0,722200.0,722200.0
722300.0,721580.0,505610.0,722300.0,722300.0,722300.0,722300.0,505610.0,722300.0,722300.0
722400.0,721650.0,505680.0,722400.0,722400.0,722400.0,722400.0,505680.0,722400.0,722400.0
722500.0,721720.0,505750.0,722500.0,722500.0,722500.0,722500.0,505750.0,722500.0,722500.0
722600.0,721790.0,505820.0,722600.0,722600.0,722600.0,722600.0,505820.0,722600.0,722600.0
722700.0,721860.0,505890.0,722700.0,722700.0,722700.0,722700.0,505890.0,722700.0,722700.0
722800.0,721930.0,505960.0,722800.0,722800.0,722800.0,722800.0,505960.0,722800.0,722800.0
722900.0,722000.0,506030.0,722900.0,722900.0,722900.0,722900.0,506030.0,722900.0,722900.0
723000.0,722070.0,506100.0,723000.0,723000.0,723000.0,723000.0,506100.0,723000.0,723000.0
723100.0,722140.0,506170.0,723100.0,723100.0,723100.0,723100.0,506170.0,723100.0,723100.0
723200.0,722210.0,506240.0,723200.0,723200.0,723200.0,723200.0,506240.0,723200.0,723200.0
723300.0,722280.0,506310.0,723300.0,723300.0,723300.0,723300.0,506310.0,723300.0,723300.0
723400.0,722350.0,506380.0,723400.0,723400.0,723400.0,723400.0,506380.0,723400.0,723400.0
723500.0,722420.0,506450.0,723500.0,723500.0,723500.0,723500.0,506450.0,723500.0,723500.0
723600.0,722490.0,506520.0,723600.0,723600.0,723600.0,723600.0,506520.0,723600.0,723600.0
723700.0,722560.0,506590.0,723700.0,723700.0,723700.0,723700.0,506590.0,723700.0,723700.0
723800.0,722630.0,506660.0,723800.0,723800.0,723800.0,723800.0,506660.0,723800.0,723800.0
723900.0,722700.0,506730.0,723900.0,723900.0,723900.0,723900.0,506730.0,723900.0,723900.0
724000.0,722770.0,506800.0,724000.0,724000.0,724000.0,724000.0,506800.0,724000.0,724000.0
724100.0,722840.0,506870.0,724100.0,724100.0,724100.0,724100.0,506870.0,724100.0,724100.0
724200.0,722910.0,506940.0,724200.0,724200.0,724200.0,724200.0,506940.0,724200.0,724200.0
724300.0,722980.0,507010.0,724300.0,724300.0,724300.0,724300.0,507010.0,724300.0,724300.0
724400.0,723050.0,507080.0,724400.0,724400.0,724400.0,724400.0,507080.0,724400.0,724400.0
724500.0,723120.0,507150.0,724500.0,724500.0,724500.0,724500.0,507150.0,724500.0,724500.0
724600.0,723190.0,507220.0,724600.0,724600.0,724600.0,724600.0,507220.0,724600.0,724600.0
724700.0,723260.0,507290.0,724700.0,724700.0,724700.0,724700.0,507290.0,724700.0,724700.0
724800.0,723330.0,507360.0,724800.0,724800.0,724800.0,724800.0,507360.0,724800.0,724800.0
724900.0,723400.0,507430.0,724900.0,724900.0,724900.0,724900.0,507430.0,724900.0,724900.0
725000.0,723470.0,507500.0,725000.0,725000.0,725000.0,725000.0,507500.0,725000.0,725000.0
725100.0,723540.0,507570.0,725100.0,725100.0,725100.0,725100.0,507570.0,725100.0,725100.0
725200.0,723610.0,507640.0,725200.0,725200.0,725200.0,725200.0,507640.0,725200.0,725200.0
725300.0,723680.0,507710.0,725300.0,725300.0,725300.0,725300.0,507710.0,725300.0,725300.0
725400.0,723750.0,507780.0,725400.0,725400.0,725400.0,725400.0,507780.0,725400.0,725400.0
725500.0,723820.0,507850.0,725500.0,725500.0,725500.0,725500.0,507850.0,725500.0,725500.0
725600.0,723890.0,507920.0,725600.0,725600.0,725600.0,725600.0,507920.0,725600.0,725600.0
725700.0,723960.0,507990.0,725700.0,725700.0,725700.0,725700.0,507990.0,725700.0,725700.0
725800.0,724030.0,508060.0,725800.0,725800.0,725800.0,725800.0,508060.0,725800.0,725800.0
725900.0,724100.0,508130.0,725900.0,725900.0,725900.0,725900.0,508130.0,725900.0,725900.0
726000.0,724170.0,508200.0,726000.0,726000.0,726000.0,726000.0,508200.0,726000.0,726000.0
726100.0,724240.0,508270.0,726100.0,726100.0,726100.0,726100.0,508270.0,726100.0,726100.0
726200.0,724310.0,508340.0,726200.0,726200.0,726200.0,726200.0,508340.0,726200.0,726200.0
726300.0,724380.0,508410.0,726300.0,726300.0,726300.0,726300.0,508410.0,726300.0,726300.0
726400.0,724450.0,508480.0,726400.0,726400.0,726400.0,726400.0,508480.0,726400.0,726400.0
726500.0,724520.0,508550.0,726500.0,726500.0,726500.0,726500.0,508550.0,726500.0,726500.0
726600.0,724590.0,508620.0,726600.0,726600.0,726600.0,726600.0,508620.0,726600.0,726600.0
726700.0,724660.0,508690.0,726700.0,726700.0,726700.0,726700.0,508690.0,726700.0,726700.0
726800.0,724730.0,508760.0,726800.0,726800.0,726800.0,726800.0,508760.0,726800.0,726800.0
726900.0,724800.0,508830.0,726900.0,726900.0,726900.0,726900.0,508830.0,726900.0,726900.0
727000.0,724870.0,508900.0,727000.0,727000.0,727000.0,727000.0,508900.0,727000.0,727000.0
727100.0,724940.0,508970.0,727100.0,727100.0,727100.0,727100.0,508970.0,727100.0,727100.0
727200.0,725010.0,509040.0,727200.0,727200.0,727200.0,727200.0,509040.0,727200.0,727200.0
727300.0,725080.0,509110.0,727300.0,727300.0,727300.0,727300.0,509110.0,727300.0,727300.0
727400.0,725150.0,509180.0,727400.0,727400.0,727400.0,727400.0,509180.0,727400.0,727400.0
727500.0,725220.0,509250.0,727500.0,727500.0,727500.0,727500.0,509250.0,727500.0,727500.0
727600.0,725290.0,509320.0,727600.0,727600.0,727600.0,727600.0,509320.0,727600.0,727600.0
727700.0,725360.0,509390.0,727700.0,727700.0,727700.0,727700.0,509390.0,727700.0,727700.0
727800.0,725430.0,509460.0,727800.0,727800.0,727800.0,727800.0,509460.0,727800.0,727800.0
727900.0,725500.0,509530.0,727900.0,727900.0,727900.0,727900.0,509530.0,727900.0,727900.0
728000.0,725570.0,509600.0,728000.0,728000.0,728000.0,728000.0,509600.0,728000.0,728000.0
728100.0,725640.0,509670.0,728100.0,728100.0,728100.0,728100.0,509670.0,728100.0,728100.0
728200.0,725710.0,509740.0,728200.0,728200.0,728200.0,728200.0,509740.0,728200.0,728200.0
728300.0,725780.0,509810.0,728300.0,728300.0,728300.0,728300.0,509810.0,728300.0,728300.0
728400.0,725850.0,509880.0,728400.0,728400.0,728400.0,728400.0,509880.0,728400.0,728400.0
728500.0,725920.0,509950.0,728500.0,728500.0,728500.0,728500.0,509950.0,728500.0,728500.0
728600.0,725990.0,510020.0,728600.0,728600.0,728600.0,728600.0,510020.0,728600.0,728600.0
728700.0,726060.0,510090.0,728700.0,728700.0,728700.0,728700.0,510090.0,728700.0,728700.0
728800.0,726130.0,510160.0,728800.0,728800.0,728800.0,728800.0,510160.0,728800.0,728800.0
728900.0,726200.0,510230.0,728900.0,728900.0,728900.0,728900.0,510230.0,728900.0,728900.0
729000.0,726270.0,510300.0,729000.0,729000.0,729000.0,729000.0,510300.0,729000.0,729000.0
729100.0,726340.0,510370.0,729100.0,729100.0,729100.0,729100.0,510370.0,729100.0,729100.0
729200.0,726410.0,510440.0,729200.0,729200.0,729200.0,729200.0,510440.0,729200.0,729200.0
729300.0,726480.0,510510.0,729300.0,729300.0,729300.0,729300.0,510510.0,729300.0,729300.0
729400.0,726550.0,510580.0,729400.0,729400.0,729400.0,729400.0,510580.0,729400.0,729400.0
729500.0,726620.0,510650.0,729500.0,729500.0,729500.0,729500.0,510650.0,729500.0,729500.0
729600.0,726690.0,510720.0,729600.0,729600.0,729600.0,729600.0,510720.0,729600.0,729600.0
729700.0,726760.0,510790.0,729700.0,729700.0,729700.0,729700.0,510790.0,729700.0,729700.0
729800.0,726830.0,510860.0,729800.0,729800.0,729800.0,729800.0,510860.0,729800.0,729800.0
729900.0,726900.0,510930.0,729900.0,729900.0,729900.0,729900.0,510930.0,729900.0,729900.0
730000.0,726970.0,511000.0,730000.0,730000.0,730000.0,730000.0,511000.0,730000.0,730000.0
730100.0,727040.0,511070.0,730100.0,730100.0,730100.0,730100.0,511070.0,730100.0,730100.0
730200.0,727110.0,511140.0,730200.0,730200.0,730200.0,730200.0,511140.0,730200.0,730200.0
730300.0,727180.0,511210.0,730300.0,730300.0,730300.0,730300.0,511210.0,730300.0,730300.0
730400.0,727250.0,511280.0,730400.0,730400.0,730400.0,730400.0,511280.0,730400.0,730400.0
730500.0,727320.0,511350.0,730500.0,730500.0,730500.0,730500.0,511350.0,730500.0,730500.0
730600.0,727390.0,511420.0,730600.0,730600.0,730600.0,730600.0,511420.0,730600.0,730600.0
730700.0,727460.0,511490.0,730700.0,730700.0,730700.0,730700.0,511490.0,730700.0,730700.0
730800.0,727530.0,511560.0,730800.0,730800.0,730800.0,730800.0,511560.0,730800.0,730800.0
730900.0,727600.0,511630.0,730900.0,730900.0,730900.0,730900.0,511630.0,730900.0,730900.0
731000.0,727670.0,511700.0,731000.0,731000.0,731000.0,731000.0,511700.0,731000.0,731000.0
731100.0,727740.0,511770.0,731100.0,731100.0,731100.0,731100.0,511770.0,731100.0,731100.0
731200.0,727810.0,511840.0,731200.0,731200.0,731200.0,731200.0,511840.0,731200.0,731200.0
731300.0,727880.0,511910.0,731300.0,731300.0,731300.0,731300.0,511910.0,731300.0,731300.0
731400.0,727950.0,511980.0,731400.0,731400.0,731400.0,731400.0,511980.0,731400.0,731400.0
731500.0,728020.0,512050.0,731500.0,731500.0,731500.0,731500.0,512050.0,731500.0,731500.0
731600.0,728090.0,512120.0,731600.0,731600.0,731600.0,731600.0,512120.0,731600.0,731600.0
731700.0,728160.0,512190.0,731700.0,731700.0,731700.0,731700.0,512190.0,731700.0,731700.0
731800.0,728230.0,512260.0,731800.0,731800.0,731800.0,731800.0,512260.0,731800.0,731800.0
731900.0,728300.0,512330.0,731900.0,731900.0,731900.0,731900.0,512330.0,731900.0,731900.0
732000.0,728370.0,512400.0,732000.0,732000.0,732000.0,732000.0,512400.0,732000.0,732000.0
732100.0,728440.0,512470.0,732100.0,732100.0,732100.0,732100.0,512470.0,732100.0,732100.0
732200.0,728510.0,512540.0,732200.0,732200.0,732200.0,732200.0,512540.0,732200.0,732200.0
732300.0,728580.0,512610.0,732300.0,732300.0,732300.0,732300.0,512610.0,732300.0,732300.0
732400.0,728650.0,512680.0,732400.0,732400.0,732400.0,732400.0,512680.0,732400.0,732400.0
732500.0,728720.0,512750.0,732500.0,732500.0,732500.0,732500.0,512750.0,732500.0,732500.0
732600.0,728790.0,512820.0,732600.0,732600.0,732600.0,732600.0,512820.0,732600.0,732600.0
732700.0,728860.0,512890.0,732700.0,732700.0,732700.0,732700.0,512890.0,732700.0,732700.0
732800.0,728930.0,512960.0,732800.0,732800.0,732800.0,732800.0,512960.0,732800.0,732800.0
732900.0,729000.0,513030.0,732900.0,732900.0,732900.0,732900.0,513030.0,732900.0,732900.0
733000.0,729070.0,513100.0,733000.0,733000.0,733000.0,733000.0,513100.0,733000.0,733000.0
733100.0,729140.0,513170.0,733100.0,733100.0,733100.0,733100.0,513170.0,733100.0,733100.0
733200.0,729210.0,513240.0,733200.0,733200.0,733200.0,733200.0,513240.0,733200.0,733200.0
733300.0,729280.0,513310.0,733300.0,733300.0,733300.0,733300.0,513310.0,733300.0,733300.0
733400.0,729350.0,513380.0,733400.0,733400.0,733400.0,733400.0,513380.0,733400.0,733400.0
733500.0,729420.0,513450.0,733500.0,733500.0,733500.0,733500.0,513450.0,733500.0,733500.0
733600.0,729490.0,513520.0,733600.0,733600.0,733600.0,733600.0,513520.0,733600.0,733600.0
733700.0,729560.0,513590.0,733700.0,733700.0,733700.0,733700.0,513590.0,733700.0,733700.0
733800.0,729630.0,513660.0,733800.0,733800.0,733800.0,733800.0,513660.0,733800.0,733800.0
733900.0,729700.0,513730.0,733900.0,733900.0,733900.0,733900.0,513730.0,733900.0,733900.0
734000.0,729770.0,513800.0,734000.0,734000.0,734000.0,734000.0,513800.0,734000.0,734000.0
734100.0,729840.0,513870.0,734100.0,734100.0,734100.0,734100.0,513870.0,734100.0,734100.0
734200.0,729910.0,513940.0,734200.0,734200.0,734200.0,734200.0,513940.0,734200.0,734200.0
734300.0,729980.0,514010.0,734300.0,734300.0,734300.0,734300.0,514010.0,734300.0,734300.0
734400.0,730050.0,514080.0,734400.0,734400.0,734400.0,734400.0,514080.0,734400.0,734400.0
734500.0,730120.0,514150.0,734500.0,734500.0,734500.0,734500.0,514150.0,734500.0,734500.0
734600.0,730190.0,514220.0,734600.0,734600.0,734600.0,734600.0,514220.0,734600.0,734600.0
734700.0,730260.0,514290.0,734700.0,734700.0,734700.0,734700.0,514290.0,734700.0,734700.0
734800.0,730330.0,514360.0,734800.0,734800.0,734800.0,734800.0,514360.0,734800.0,734800.0
734900.0,730400.0,514430.0,734900.0,734900.0,734900.0,734900.0,514430.0,734900.0,734900.0
735000.0,730470.0,514500.0,735000.0,735000.0,735000.0,735000.0,514500.0,735000.0,735000.0
735100.0,730540.0,514570.0,735100.0,735100.0,735100.0,735100.0,514570.0,735100.0,735100.0
735200.0,730610.0,514640.0,735200.0,735200.0,735200.0,735200.0,514640.0,735200.0,735200.0
735300.0,730680.0,514710.0,735300.0,735300.0,735300.0,735300.0,514710.0,735300.0,735300.0
735400.0,730750.0,514780.0,735400.0,735400.0,735400.0,735400.0,514780.0,735400.0,735400.0
735500.0,730820.0,514850.0,735500.0,735500.0,735500.0,735500.0,514850.0,735500.0,735500.0
735600.0,730890.0,514920.0,735600.0,735600.0,735600.0,735600.0,514920.0,735600.0,735600.0
735700.0,730960.0,514990.0,735700.0,735700.0,735700.0,735700.0,514990.0,735700.0,735700.0
735800.0,731030.0,515060.0,735800.0,735800.0,735800.0,735800.0,515060.0,735800.0,735800.0
735900.0,731100.0,515130.0,735900.0,735900.0,735900.0,735900.0,515130.0,735900.0,735900.0
736000.0,731170.0,515200.0,736000.0,736000.0,736000.0,736000.0,515200.0,736000.0,736000.0
736100.0,731240.0,515270.0,736100.0,736100.0,736100.0,736100.0,515270.0,736100.0,736100.0
736200.0,731310.0,515340.0,736200.0,736200.0,736200.0,736200.0,515340.0,736200.0,736200.0
736300.0,731380.0,515410.0,736300.0,736300.0,736300.0,736300.0,515410.0,736300.0,736300.0
736400.0,731450.0,515480.0,736400.0,736400.0,736400.0,736400.0,515480.0,736400.0,736400.0
736500.0,731520.0,515550.0,736500.0,736500.0,736500.0,736500.0,515550.0,736500.0,736500.0
736600.0,731590.0,515620.0,736600.0,736600.0,736600.0,736600.0,515620.0,736600.0,736600.0
736700.0,731660.0,515690.0,736700.0,736700.0,736700.0,736700.0,515690.0,736700.0,736700.0
736800.0,731730.0,515760.0,736800.0,736800.0,736800.0,736800.0,515760.0,736800.0,736800.0
736900.0,731800.0,515830.0,736900.0,736900.0,736900.0,736900.0,515830.0,736900.0,736900.0
737000.0,731870.0,515900.0,737000.0,737000.0,737000.0,737000.0,515900.0,737000.0,737000.0
737100.0,731940.0,515970.0,737100.0,737100.0,737100.0,737100.0,515970.0,737100.0,737100.0
737200.0,732010.0,516040.0,737200.0,737200.0,737200.0,737200.0,516040.0,737200.0,737200.0
737300.0,732080.0,516110.0,737300.0,737300.0,737300.0,737300.0,516110.0,737300.0,737300.0
737400.0,732150.0,516180.0,737400.0,737400.0,737400.0,737400.0,516180.0,737400.0,737400.0
